DateExecuted,Type,MarketName,ContractName,Shares,Price,ProfitLoss,Fees,Risk,CreditDebit,URL
6/01/2019 7:27 AM,Closed,What will Buttigieg's RCP average support be at end of day May 31?,60-64,1,$1.00,$0.28,($0.028),$0.720,$0.972,https://www.predictit.org/markets/detail/5499
5/31/2019 4:47 PM,Buy Yes,What will Buttigieg's RCP average support be at end of day May 31?,60-64,1,$0.72,$0.00,$0.000,($0.720),($0.720),https://www.predictit.org/markets/detail/5499
5/31/2019 4:34 PM,Sell Yes,What will Buttigieg's RCP average support be at end of day May 31?,55-59,1,$0.75,$0.05,($0.005),$0.700,$0.745,https://www.predictit.org/markets/detail/5499
5/31/2019 1:47 PM,Buy Yes,What will Buttigieg's RCP average support be at end of day May 31?,55-59,1,$0.70,$0.00,$0.000,($0.700),($0.700),https://www.predictit.org/markets/detail/5499
5/31/2019 1:47 PM,Sell Yes,What will Buttigieg's RCP average support be at end of day May 31?,60-64,2,$0.22,($1.12),$0.000,$1.560,$0.440,https://www.predictit.org/markets/detail/5499
5/31/2019 1:47 PM,Sell Yes,What will Buttigieg's RCP average support be at end of day May 31?,60-64,1,$0.22,($0.58),$0.000,$0.800,$0.220,https://www.predictit.org/markets/detail/5499
5/31/2019 12:23 PM,Buy Yes,What will Buttigieg's RCP average support be at end of day May 31?,60-64,2,$0.78,$0.00,$0.000,($1.560),($1.560),https://www.predictit.org/markets/detail/5499
5/31/2019 12:21 PM,Sell No,"Will Nicolás Maduro be president of Venezuela on Dec. 31, 2019?",Maduro-in-office-at-year-end-2019,5,$0.31,($0.95),$0.000,$2.500,$1.550,https://www.predictit.org/markets/detail/4965
5/31/2019 12:19 PM,Buy Yes,What will Buttigieg's RCP average support be at end of day May 31?,60-64,1,$0.80,$0.00,$0.000,($0.800),($0.800),https://www.predictit.org/markets/detail/5499
5/31/2019 11:51 AM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,10,$0.03,$0.00,$0.000,($0.300),($0.300),https://www.predictit.org/markets/detail/5241
5/30/2019 3:12 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,10,$0.03,$0.00,$0.000,($0.300),($0.300),https://www.predictit.org/markets/detail/5241
5/30/2019 3:10 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,10,$0.03,$0.00,$0.000,($0.300),($0.300),https://www.predictit.org/markets/detail/5241
5/28/2019 10:41 AM,Buy Yes,Which of these 13 members of Trump’s Cabinet will leave next?,Acosta,1,$0.17,$0.00,$0.000,($0.170),($0.170),https://www.predictit.org/markets/detail/5423
5/27/2019 11:22 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Klobuchar,10,$0.03,$0.00,$0.000,($0.300),($0.300),https://www.predictit.org/markets/detail/3633
5/26/2019 6:36 AM,Sell No,Will Michael Bennet participate in June 26-27 Democratic debate?,No,3,$0.52,$0.21,($0.021),$1.350,$1.539,https://www.predictit.org/markets/detail/5484
5/24/2019 7:08 PM,Sell Yes,Will there be a recession in the U.S. by year-end 2019?,US-recession-by-year-end-2019,1,$0.11,$0.01,($0.001),$0.100,$0.109,https://www.predictit.org/markets/detail/4973
5/24/2019 5:29 PM,Sell Yes,Will there be a recession in the U.S. by year-end 2019?,Yes,3,$0.11,$0.03,($0.003),$0.300,$0.327,https://www.predictit.org/markets/detail/4973
5/24/2019 10:37 AM,Buy No,Will Michael Bennet participate in June 26-27 Democratic debate?,No,4,$0.45,$0.00,$0.000,($1.800),($1.800),https://www.predictit.org/markets/detail/5484
5/24/2019 8:42 AM,Sell Yes,Will Theresa May be prime minister of the United Kingdom on 6/30?,Will-May-be-UK-PM-on-6-30,3,$0.72,$0.24,($0.024),$1.920,$2.136,https://www.predictit.org/markets/detail/5155
5/24/2019 8:31 AM,Buy Yes,Will Theresa May be prime minister of the United Kingdom on 6/30?,Yes,3,$0.64,$0.00,$0.000,($1.920),($1.920),https://www.predictit.org/markets/detail/5155
5/23/2019 12:01 PM,Sell No,Will Michael Bennet participate in June 26-27 Democratic debate?,Will-Bennet-participate-in-June-debate,1,$0.46,$0.11,($0.011),$0.350,$0.449,https://www.predictit.org/markets/detail/5484
5/22/2019 2:53 PM,Buy No,Will Michael Bennet participate in June 26-27 Democratic debate?,No,1,$0.35,$0.00,$0.000,($0.350),($0.350),https://www.predictit.org/markets/detail/5484
5/22/2019 10:16 AM,Sell No,Will Theresa May be prime minister of the United Kingdom on 6/30?,Will-May-be-UK-PM-on-6-30,1,$0.44,$0.27,($0.027),$0.170,$0.413,https://www.predictit.org/markets/detail/5155
5/22/2019 10:16 AM,Buy No,Who will win the 2020 Nevada Democratic caucuses?,Biden,1,$0.63,$0.00,$0.000,($0.630),($0.630),https://www.predictit.org/markets/detail/5522
5/22/2019 10:13 AM,Buy Yes,Who will win the 2020 Nevada Democratic caucuses?,Warren,3,$0.09,$0.00,$0.000,($0.270),($0.270),https://www.predictit.org/markets/detail/5522
5/21/2019 1:35 PM,Buy No,Will Theresa May be prime minister of the United Kingdom on 6/30?,No,1,$0.17,$0.00,$0.000,($0.170),($0.170),https://www.predictit.org/markets/detail/5155
5/21/2019 11:40 AM,Sell Yes,Will the UK hold another Brexit referendum by Oct. 31?,Another-Brexit-referendum-by-10-31,4,$0.18,$0.04,($0.004),$0.680,$0.716,https://www.predictit.org/markets/detail/5432
5/21/2019 11:40 AM,Sell Yes,Will the UK hold another Brexit referendum by Oct. 31?,Yes,1,$0.18,$0.01,($0.001),$0.170,$0.179,https://www.predictit.org/markets/detail/5432
5/21/2019 11:23 AM,Sell Yes,Will the UK hold another Brexit referendum by Oct. 31?,Yes,4,$0.18,$0.04,($0.004),$0.680,$0.716,https://www.predictit.org/markets/detail/5432
5/21/2019 11:13 AM,Sell Yes,Will there be a recession in the U.S. by year-end 2019?,Yes,1,$0.10,$0.00,$0.000,$0.100,$0.100,https://www.predictit.org/markets/detail/4973
5/21/2019 11:13 AM,Sell Yes,Will the UK hold another Brexit referendum by Oct. 31?,Yes,1,$0.17,$0.00,$0.000,$0.170,$0.170,https://www.predictit.org/markets/detail/5432
5/21/2019 11:01 AM,Buy Yes,Will the UK hold another Brexit referendum by Oct. 31?,Yes,4,$0.17,$0.00,$0.000,($0.680),($0.680),https://www.predictit.org/markets/detail/5432
5/21/2019 10:57 AM,Buy Yes,Will the UK hold another Brexit referendum by Oct. 31?,Yes,3,$0.17,$0.00,$0.000,($0.510),($0.510),https://www.predictit.org/markets/detail/5432
5/21/2019 10:56 AM,Buy Yes,Will the UK hold another Brexit referendum by Oct. 31?,Yes,3,$0.17,$0.00,$0.000,($0.510),($0.510),https://www.predictit.org/markets/detail/5432
5/16/2019 1:22 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Buttigieg,1,$0.11,($0.05),$0.000,$0.160,$0.110,https://www.predictit.org/markets/detail/3633
5/16/2019 1:22 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Buttigieg,4,$0.11,$0.16,($0.016),$0.280,$0.424,https://www.predictit.org/markets/detail/3633
5/16/2019 12:41 PM,Sell No,Will Theresa May be prime minister of the United Kingdom on 6/30?,Will-May-be-UK-PM-on-6-30,2,$0.20,($0.08),$0.000,$0.480,$0.400,https://www.predictit.org/markets/detail/5155
5/16/2019 11:12 AM,Sell No,Will Theresa May be prime minister of the United Kingdom on 6/30?,No,4,$0.35,$0.36,($0.036),$1.040,$1.364,https://www.predictit.org/markets/detail/5155
5/16/2019 10:14 AM,Buy No,Will Theresa May be prime minister of the United Kingdom on 6/30?,No,2,$0.24,$0.00,$0.000,($0.480),($0.480),https://www.predictit.org/markets/detail/5155
5/16/2019 10:07 AM,Buy No,Will Theresa May be prime minister of the United Kingdom on 6/30?,No,4,$0.26,$0.00,$0.000,($1.040),($1.040),https://www.predictit.org/markets/detail/5155
5/13/2019 1:45 PM,Buy Yes,Will there be a recession in the U.S. by year-end 2019?,Yes,5,$0.10,$0.00,$0.000,($0.500),($0.500),https://www.predictit.org/markets/detail/4973
5/10/2019 10:43 AM,Buy No,Who will win the 2020 Iowa Democratic caucuses?,Sanders,5,$0.75,$0.00,$0.000,($3.750),($3.750),https://www.predictit.org/markets/detail/5241
5/10/2019 10:41 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Warren,4,$0.10,$0.00,$0.000,($0.400),($0.400),https://www.predictit.org/markets/detail/3633
5/10/2019 8:47 AM,Sell Yes,Who will win the 2020 Iowa Democratic caucuses?,Biden,5,$0.33,$0.20,($0.020),$1.450,$1.630,https://www.predictit.org/markets/detail/5241
5/10/2019 8:47 AM,Sell Yes,Who will win the 2020 Iowa Democratic caucuses?,Biden,5,$0.33,$0.45,($0.045),$1.200,$1.605,https://www.predictit.org/markets/detail/5241
5/08/2019 3:16 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Biden,5,$0.31,$0.75,($0.075),$0.800,$1.475,https://www.predictit.org/markets/detail/3633
5/08/2019 3:16 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Biden,5,$0.31,$0.30,($0.030),$1.250,$1.520,https://www.predictit.org/markets/detail/3633
5/06/2019 11:05 AM,Buy Yes,Which of these 13 members of Trump’s Cabinet will leave next?,Perry,1,$0.47,$0.00,$0.000,($0.470),($0.470),https://www.predictit.org/markets/detail/5423
5/06/2019 11:02 AM,Buy No,Who will win the 2020 South Carolina Democratic primary?,Biden,3,$0.57,$0.00,$0.000,($1.710),($1.710),https://www.predictit.org/markets/detail/5409
5/05/2019 12:03 PM,Sell No,Who will win the 2020 New Hampshire Democratic primary?,Buttigieg,3,$0.92,$0.18,($0.018),$0.660,$0.822,https://www.predictit.org/markets/detail/5344
5/03/2019 2:22 PM,Buy No,Who will win the 2020 New Hampshire Democratic primary?,Sanders,1,$0.64,$0.00,$0.000,$0.324,$0.324,https://www.predictit.org/markets/detail/5344
5/03/2019 2:17 PM,Buy No,Who will win the 2020 New Hampshire Democratic primary?,Buttigieg,3,$0.86,$0.00,$0.000,($1.624),($1.624),https://www.predictit.org/markets/detail/5344
5/03/2019 2:14 PM,Sell No,Will Don McGahn publicly testify before Congress by May 31?,Will-McGahn-publicly-testify-by-5-31,2,$0.86,$0.38,($0.038),$1.340,$1.682,https://www.predictit.org/markets/detail/5451
5/03/2019 2:14 PM,Sell No,Will Don McGahn publicly testify before Congress by May 31?,No,1,$0.86,$0.19,($0.019),$0.670,$0.841,https://www.predictit.org/markets/detail/5451
5/01/2019 3:59 PM,Buy No,Will Don McGahn publicly testify before Congress by May 31?,No,2,$0.67,$0.00,$0.000,($1.340),($1.340),https://www.predictit.org/markets/detail/5451
5/01/2019 3:59 PM,Sell Yes,Who will win the 2020 Iowa Democratic caucuses?,Biden,5,$0.29,$0.25,($0.025),$1.200,$1.425,https://www.predictit.org/markets/detail/5241
5/01/2019 3:54 PM,Buy No,Will Don McGahn publicly testify before Congress by May 31?,No,1,$0.67,$0.00,$0.000,($0.670),($0.670),https://www.predictit.org/markets/detail/5451
5/01/2019 3:54 PM,Sell Yes,Who will win the 2020 New Hampshire Democratic primary?,Warren,2,$0.10,$0.04,($0.004),$0.160,$0.196,https://www.predictit.org/markets/detail/5344
5/01/2019 10:05 AM,Sell Yes,What will be the balance of power in Congress after the 2020 election?,"D-House,-R-Senate",1,$0.44,$0.00,$0.000,$0.440,$0.440,https://www.predictit.org/markets/detail/4353
4/30/2019 3:20 PM,Buy Yes,Who will win the 2020 New Hampshire Democratic primary?,Warren,2,$0.10,$0.00,$0.000,($0.200),($0.200),https://www.predictit.org/markets/detail/5344
4/30/2019 3:15 PM,Buy No,"Will Nicolás Maduro be president of Venezuela on Dec. 31, 2019?",No,5,$0.50,$0.00,$0.000,($2.500),($2.500),https://www.predictit.org/markets/detail/4965
4/30/2019 2:44 PM,Sell No,Will the Senate confirm Stephen Moore to Fed board in 2019?,Senate-confirm-Moore-to-Fed-in-2019,1,$0.94,$0.22,($0.022),$0.720,$0.918,https://www.predictit.org/markets/detail/5408
4/30/2019 2:44 PM,Sell No,Will the Senate confirm Stephen Moore to Fed board in 2019?,No,2,$0.94,$0.36,($0.036),$1.520,$1.844,https://www.predictit.org/markets/detail/5408
4/29/2019 10:45 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Warren,1,$0.10,$0.00,$0.000,($0.100),($0.100),https://www.predictit.org/markets/detail/3633
4/29/2019 10:44 AM,Buy Yes,Who will win the 2020 New Hampshire Democratic primary?,Harris,10,$0.05,$0.00,$0.000,($0.500),($0.500),https://www.predictit.org/markets/detail/5344
4/29/2019 10:43 AM,Buy No,Will the Senate confirm Stephen Moore to Fed board in 2019?,No,1,$0.72,$0.00,$0.000,($0.720),($0.720),https://www.predictit.org/markets/detail/5408
4/29/2019 10:43 AM,Sell Yes,Who will win the 2020 New Hampshire Democratic primary?,Biden,3,$0.24,($0.06),$0.000,$0.780,$0.720,https://www.predictit.org/markets/detail/5344
4/29/2019 10:43 AM,Sell Yes,Who will win the 2020 New Hampshire Democratic primary?,Biden,2,$0.24,$0.22,($0.022),$0.260,$0.458,https://www.predictit.org/markets/detail/5344
4/26/2019 11:37 AM,Buy Yes,Who will win the 2020 New Hampshire Democratic primary?,Warren,5,$0.09,$0.00,$0.000,($0.450),($0.450),https://www.predictit.org/markets/detail/5344
4/26/2019 11:34 AM,Buy No,Will the Senate confirm Stephen Moore to Fed board in 2019?,No,2,$0.76,$0.00,$0.000,($1.520),($1.520),https://www.predictit.org/markets/detail/5408
4/26/2019 11:34 AM,Sell Yes,What will be the balance of power in Congress after the 2020 election?,"D-House,-R-Senate",4,$0.44,$0.00,$0.000,$1.760,$1.760,https://www.predictit.org/markets/detail/4353
4/26/2019 11:31 AM,Buy No,Who will win the 2020 New Hampshire Democratic primary?,Sanders,1,$0.56,$0.00,$0.000,($0.560),($0.560),https://www.predictit.org/markets/detail/5344
4/26/2019 10:14 AM,Sell No,Will Stacey Abrams file to run for president by 5/31/19?,Will-Abrams-run-by-5-31-19,1,$0.93,$0.07,($0.007),$0.860,$0.923,https://www.predictit.org/markets/detail/5346
4/23/2019 10:46 AM,Buy Yes,Who will win the 2020 New Hampshire Democratic primary?,Warren,10,$0.08,$0.00,$0.000,($0.800),($0.800),https://www.predictit.org/markets/detail/5344
4/23/2019 10:45 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Warren,5,$0.09,$0.00,$0.000,($0.450),($0.450),https://www.predictit.org/markets/detail/3633
4/23/2019 10:45 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Harris,5,$0.15,$0.00,$0.000,($0.750),($0.750),https://www.predictit.org/markets/detail/3633
4/22/2019 11:57 AM,Sell No,What will Pete Buttigieg's RCP polling rank be on April 30?,3rd-or-higher,1,$0.60,$0.06,($0.006),$0.540,$0.594,https://www.predictit.org/markets/detail/5439
4/22/2019 11:20 AM,Sell Yes,Who will be the next Senate-confirmed Secretary of Defense?,Shanahan,2,$0.73,$0.66,($0.066),$0.800,$1.394,https://www.predictit.org/markets/detail/5121
4/19/2019 4:59 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Inslee,15,$0.01,$0.00,$0.000,($0.150),($0.150),https://www.predictit.org/markets/detail/3633
4/19/2019 4:59 PM,Buy No,What will Pete Buttigieg's RCP polling rank be on April 30?,3rd-or-higher,1,$0.54,$0.00,$0.000,($0.540),($0.540),https://www.predictit.org/markets/detail/5439
4/19/2019 11:46 AM,Buy Yes,Will the 2020 Democratic nominee for president be a woman?,Yes,4,$0.29,$0.00,$0.000,($1.160),($1.160),https://www.predictit.org/markets/detail/2902
4/19/2019 11:46 AM,Buy Yes,Who will win the 2020 New Hampshire Democratic primary?,Biden,3,$0.26,$0.00,$0.000,($0.780),($0.780),https://www.predictit.org/markets/detail/5344
4/19/2019 11:45 AM,Sell Yes,Who will win the 2020 Iowa Democratic caucuses?,Warren,1,$0.05,($0.02),$0.000,$0.070,$0.050,https://www.predictit.org/markets/detail/5241
4/19/2019 11:45 AM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,29,$0.04,$0.00,$0.000,($1.160),($1.160),https://www.predictit.org/markets/detail/5241
4/19/2019 11:44 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Harris,5,$0.15,$0.00,$0.000,($0.750),($0.750),https://www.predictit.org/markets/detail/3633
4/19/2019 9:28 AM,Sell No,Will Terry McAuliffe run for president in 2020?,Will-McAuliffe-run-in-2020,1,$0.95,$0.61,($0.061),$0.340,$0.889,https://www.predictit.org/markets/detail/4019
4/19/2019 9:28 AM,Sell No,Will Terry McAuliffe run for president in 2020?,No,4,$0.95,$1.88,($0.188),$1.920,$3.612,https://www.predictit.org/markets/detail/4019
4/16/2019 2:34 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,1,$0.04,$0.00,$0.000,($0.040),($0.040),https://www.predictit.org/markets/detail/5241
4/10/2019 10:52 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Inslee,2,$0.02,$0.00,$0.000,($0.040),($0.040),https://www.predictit.org/markets/detail/3633
4/10/2019 10:51 AM,Buy No,Will Stacey Abrams file to run for president by 5/31/19?,No,1,$0.86,$0.00,$0.000,($0.860),($0.860),https://www.predictit.org/markets/detail/5346
4/10/2019 10:47 AM,Sell Yes,Who will lead RCP polling for Dem presidential nomination on May 1?,Biden,1,$0.92,$0.31,($0.031),$0.610,$0.889,https://www.predictit.org/markets/detail/5392
4/10/2019 10:45 AM,Sell Yes,Who will win the 2020 Iowa Democratic caucuses?,Booker,1,$0.03,($0.01),$0.000,$0.040,$0.030,https://www.predictit.org/markets/detail/5241
4/03/2019 2:50 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Inslee,3,$0.02,$0.00,$0.000,($0.060),($0.060),https://www.predictit.org/markets/detail/3633
4/03/2019 2:49 PM,Buy Yes,Who will win the 2020 New Hampshire Democratic primary?,Biden,2,$0.13,$0.00,$0.000,($0.260),($0.260),https://www.predictit.org/markets/detail/5344
4/03/2019 2:42 PM,Buy Yes,Who will be Trump's next Supreme Court nominee?,Barrett,1,$0.37,$0.00,$0.000,($0.370),($0.370),https://www.predictit.org/markets/detail/4930
4/03/2019 2:42 PM,Buy Yes,Who will be the next Senate-confirmed Secretary of Defense?,Shanahan,2,$0.40,$0.00,$0.000,($0.800),($0.800),https://www.predictit.org/markets/detail/5121
4/03/2019 2:40 PM,Buy Yes,Who will lead RCP polling for Dem presidential nomination on May 1?,Biden,1,$0.61,$0.00,$0.000,($0.610),($0.610),https://www.predictit.org/markets/detail/5392
4/03/2019 2:38 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,25,$0.05,$0.00,$0.000,($1.250),($1.250),https://www.predictit.org/markets/detail/5241
4/03/2019 2:36 PM,Buy No,Who will win the 2020 Iowa Democratic caucuses?,Sanders,4,$0.72,$0.00,$0.000,($2.880),($2.880),https://www.predictit.org/markets/detail/5241
4/03/2019 2:35 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Buttigieg,1,$0.16,$0.00,$0.000,($0.160),($0.160),https://www.predictit.org/markets/detail/3633
4/03/2019 2:35 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Sanders,1,$0.79,$0.00,$0.000,$0.189,$0.189,https://www.predictit.org/markets/detail/3633
4/03/2019 2:35 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Yang,1,$0.92,$0.00,$0.000,($0.920),($0.920),https://www.predictit.org/markets/detail/3633
4/03/2019 2:35 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Gillibrand,1,$0.02,($0.02),$0.000,$0.040,$0.020,https://www.predictit.org/markets/detail/3633
4/03/2019 2:34 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Klobuchar,1,$0.05,$0.00,$0.000,($0.050),($0.050),https://www.predictit.org/markets/detail/3633
4/03/2019 2:34 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Biden,5,$0.16,$0.00,$0.000,($0.800),($0.800),https://www.predictit.org/markets/detail/3633
4/03/2019 12:40 AM,Sell No,Will John Kasich run for president in 2020?,Will-Kasich-run-in-2020,10,$0.81,$1.20,($0.120),$6.900,$7.980,https://www.predictit.org/markets/detail/3041
4/02/2019 11:29 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,3,$0.04,$0.00,$0.000,($0.120),($0.120),https://www.predictit.org/markets/detail/5241
4/01/2019 8:53 AM,Closed,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,0-members,487,$0.00,($10.22),$0.000,$10.220,$0.000,https://www.predictit.org/markets/detail/5050
3/31/2019 6:26 PM,Sell Yes,Will Yulia Tymoshenko be elected president of Ukraine in 2019?,Tymoshenko-elected-Ukraine-pres-in-2019,10,$0.01,($2.90),$0.000,$3.000,$0.100,https://www.predictit.org/markets/detail/4967
3/28/2019 3:18 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Klobuchar,9,$0.05,$0.00,$0.000,($0.450),($0.450),https://www.predictit.org/markets/detail/3633
3/28/2019 3:12 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Harris,2,$0.16,$0.00,$0.000,($0.320),($0.320),https://www.predictit.org/markets/detail/3633
3/28/2019 3:12 PM,Buy No,Will Terry McAuliffe run for president in 2020?,No,1,$0.34,$0.00,$0.000,($0.340),($0.340),https://www.predictit.org/markets/detail/4019
3/28/2019 3:10 PM,Buy No,Who will win the 2020 Iowa Democratic caucuses?,Sanders,1,$0.74,$0.00,$0.000,($0.740),($0.740),https://www.predictit.org/markets/detail/5241
3/26/2019 1:49 PM,Sell No,Will Michelle Obama run for president in 2020?,Will-Michelle-run-in-2020,2,$0.94,$0.02,($0.002),$1.860,$1.878,https://www.predictit.org/markets/detail/4632
3/19/2019 6:15 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Gillibrand,1,$0.04,$0.00,$0.000,($0.040),($0.040),https://www.predictit.org/markets/detail/3633
3/19/2019 12:17 PM,Closed,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,9,1,$0.00,($0.39),$0.000,$0.390,$0.000,https://www.predictit.org/markets/detail/5350
3/19/2019 9:55 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Buttigieg,4,$0.07,$0.00,$0.000,($0.280),($0.280),https://www.predictit.org/markets/detail/3633
3/17/2019 3:26 PM,Sell Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,6,1,$0.01,($0.18),$0.000,$0.190,$0.010,https://www.predictit.org/markets/detail/5350
3/17/2019 3:23 PM,Sell Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,6,3,$0.01,($0.18),$0.000,$0.210,$0.030,https://www.predictit.org/markets/detail/5350
3/17/2019 12:57 PM,Sell Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,7,1,$0.28,$0.10,($0.010),$0.180,$0.270,https://www.predictit.org/markets/detail/5350
3/17/2019 10:02 AM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Booker,1,$0.04,$0.00,$0.000,($0.040),($0.040),https://www.predictit.org/markets/detail/5241
3/17/2019 10:02 AM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,1,$0.09,$0.00,$0.000,($0.090),($0.090),https://www.predictit.org/markets/detail/5241
3/17/2019 9:59 AM,Buy No,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,9,1,$0.39,$0.00,$0.000,($0.390),($0.390),https://www.predictit.org/markets/detail/5350
3/16/2019 8:37 PM,Sell Yes,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,0-members,1,$0.01,$0.00,$0.000,$0.010,$0.010,https://www.predictit.org/markets/detail/5050
3/15/2019 6:03 PM,Sell Yes,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,0-members,50,$0.01,$0.00,$0.000,$0.500,$0.500,https://www.predictit.org/markets/detail/5050
3/15/2019 5:18 PM,Buy Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,6,1,$0.19,$0.00,$0.000,($0.190),($0.190),https://www.predictit.org/markets/detail/5350
3/15/2019 4:24 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Biden,1,$0.25,$0.00,$0.000,($0.250),($0.250),https://www.predictit.org/markets/detail/3633
3/15/2019 4:18 PM,Sell Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,5,3,$0.15,$0.09,($0.009),$0.360,$0.441,https://www.predictit.org/markets/detail/5350
3/15/2019 12:22 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Klobuchar,1,$0.09,$0.00,$0.000,($0.090),($0.090),https://www.predictit.org/markets/detail/5241
3/15/2019 12:20 PM,Buy Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,7,1,$0.18,$0.00,$0.000,($0.180),($0.180),https://www.predictit.org/markets/detail/5350
3/15/2019 12:19 PM,Buy Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,6,3,$0.07,$0.00,$0.000,($0.210),($0.210),https://www.predictit.org/markets/detail/5350
3/15/2019 12:18 PM,Buy Yes,How many @realDonaldTrump tweets mention "emergency" noon 3/12 - noon 3/19?,5,3,$0.12,$0.00,$0.000,($0.360),($0.360),https://www.predictit.org/markets/detail/5350
3/14/2019 11:11 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Yang,2,$0.90,$0.00,$0.000,$0.054,$0.054,https://www.predictit.org/markets/detail/3633
3/14/2019 11:10 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Yang,5,$0.90,$0.00,$0.000,$0.450,$0.450,https://www.predictit.org/markets/detail/3633
3/14/2019 11:09 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Sanders,1,$0.76,$0.00,$0.000,($0.760),($0.760),https://www.predictit.org/markets/detail/3633
3/14/2019 11:09 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Yang,1,$0.90,$0.00,$0.000,$0.090,$0.090,https://www.predictit.org/markets/detail/3633
3/14/2019 11:08 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Yang,1,$0.90,$0.00,$0.000,$0.090,$0.090,https://www.predictit.org/markets/detail/3633
3/14/2019 11:08 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Sanders,2,$0.76,$0.00,$0.000,($1.520),($1.520),https://www.predictit.org/markets/detail/3633
3/14/2019 10:01 PM,Sell Yes,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,0-members,7,$0.01,$0.00,$0.000,$0.070,$0.070,https://www.predictit.org/markets/detail/5050
3/14/2019 6:32 PM,Sell No,Will Beto O'Rourke file to run for president by 10/31/19?,Will-Beto-run-by-10-31-19,5,$0.01,($1.50),$0.000,$1.550,$0.050,https://www.predictit.org/markets/detail/5045
3/14/2019 3:07 PM,Sell Yes,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,1-member,32,$0.01,($0.32),$0.000,$0.640,$0.320,https://www.predictit.org/markets/detail/5050
3/14/2019 3:03 PM,Sell Yes,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,1-member,200,$0.01,($2.00),$0.000,$4.000,$2.000,https://www.predictit.org/markets/detail/5050
3/13/2019 11:08 AM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Warren,1,$0.07,$0.00,$0.000,($0.070),($0.070),https://www.predictit.org/markets/detail/5241
3/10/2019 1:07 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Harris,3,$0.19,$0.00,$0.000,($0.570),($0.570),https://www.predictit.org/markets/detail/3633
